name,time,temperature,humidity,wind,battery
sn50v3_kropp,2026-07-01 00:17:26.392616454,14.3,92.2,0,3.636
sn50v3_kropp,2026-07-01 00:37:26.172801048,14,92.2,0,3.63
sn50v3_kropp,2026-07-01 00:57:25.965123555,13.8,92.2,0,3.63
sn50v3_kropp,2026-07-01 01:17:25.733374867,13.7,92.5,0,3.63
sn50v3_kropp,2026-07-01 01:37:25.539209691,13.6,93,0,3.63
sn50v3_kropp,2026-07-01 01:57:25.303697766,13.5,93.6,0,3.636
sn50v3_kropp,2026-07-01 02:17:25.066514887,13.5,93.3,0,3.636
sn50v3_kropp,2026-07-01 02:37:24.866118321,13.3,93.5,0,3.636
sn50v3_kropp,2026-07-01 02:57:24.650105296,13.4,93,0,3.636
sn50v3_kropp,2026-07-01 03:17:24.427177028,13.7,93.7,0,3.636
sn50v3_kropp,2026-07-01 03:37:24.193554433,14,94.7,0,3.636
sn50v3_kropp,2026-07-01 03:57:23.972779949,14.3,95.6,0,3.63
sn50v3_kropp,2026-07-01 04:17:23.764266707,14.6,95.9,0,3.636
sn50v3_kropp,2026-07-01 04:37:23.532493539,15,95.7,0,3.636
sn50v3_kropp,2026-07-01 04:57:23.318150302,15.5,96,0,3.636
sn50v3_kropp,2026-07-01 05:17:23.090626938,16,95.7,0,3.63
sn50v3_kropp,2026-07-01 05:37:22.870950406,16.6,95.4,0,3.63
sn50v3_kropp,2026-07-01 05:57:22.692553852,17.1,94.7,0,3.636
sn50v3_kropp,2026-07-01 06:17:22.432632831,17.6,95.1,0,3.63
sn50v3_kropp,2026-07-01 06:37:22.204941455,18.4,92.4,0,3.636
sn50v3_kropp,2026-07-01 06:57:21.986447075,18.9,88.6,0,3.636
sn50v3_kropp,2026-07-01 07:17:21.764632492,18.9,89.7,0,3.63
sn50v3_kropp,2026-07-01 07:37:21.5375048,19.5,85.2,0,3.636
sn50v3_kropp,2026-07-01 07:57:21.323924113,19.6,84.2,0,3.636
sn50v3_kropp,2026-07-01 08:17:21.091162639,20.9,77.1,0,3.63
sn50v3_kropp,2026-07-01 08:37:20.87448354,20.3,74.7,0,3.636
sn50v3_kropp,2026-07-01 08:57:20.66727028,20.1,80.9,0,3.636
sn50v3_kropp,2026-07-01 09:17:20.43249275,21.3,77.3,0,3.636
sn50v3_kropp,2026-07-01 09:37:20.234193494,20.9,76.3,0,3.636
sn50v3_kropp,2026-07-01 09:57:20.089678574,20.5,75.8,0,3.636
sn50v3_kropp,2026-07-01 10:17:19.785907597,20.8,77.6,0,3.63
sn50v3_kropp,2026-07-01 10:37:19.56376801,21.3,80.3,0,3.636
sn50v3_kropp,2026-07-01 10:57:19.309587972,21,76.8,0,3.636
sn50v3_kropp,2026-07-01 11:17:19.091258091,20.1,82.7,0,3.63
sn50v3_kropp,2026-07-01 11:37:18.868910534,18.2,92.2,0,3.636
sn50v3_kropp,2026-07-01 11:57:18.714520829,17.9,96.3,0,3.63
sn50v3_kropp,2026-07-01 12:17:18.441098875,18.3,95,0,3.63
sn50v3_kropp,2026-07-01 12:37:18.184820775,18.6,94.6,0,3.636
sn50v3_kropp,2026-07-01 12:57:17.996343162,18.6,95.6,0,3.63
sn50v3_kropp,2026-07-01 13:17:17.748620173,18.7,95.2,0,3.63
sn50v3_kropp,2026-07-01 13:37:17.556253696,18.3,95.2,0,3.636
sn50v3_kropp,2026-07-01 13:57:17.303573525,18.5,95.5,0,3.63
sn50v3_kropp,2026-07-01 14:17:17.097289035,19,91.5,0,3.636
sn50v3_kropp,2026-07-01 14:37:16.89062668,18.7,95.2,0,3.636
sn50v3_kropp,2026-07-01 14:57:16.662577335,19,95.3,0,3.636
sn50v3_kropp,2026-07-01 15:17:16.434792912,20.2,92.6,0,3.63
sn50v3_kropp,2026-07-01 15:37:16.216688297,20.2,89.9,0,3.636
sn50v3_kropp,2026-07-01 15:57:16.023672995,20.4,89.1,0,3.63
sn50v3_kropp,2026-07-01 16:17:15.760192062,20,94.6,0,3.63
sn50v3_kropp,2026-07-01 16:37:15.511478417,20.4,93.3,0,3.636
sn50v3_kropp,2026-07-01 16:57:15.324206395,20.8,87.4,0,3.63
sn50v3_kropp,2026-07-01 17:17:15.071794966,20.1,90.2,0,3.63
sn50v3_kropp,2026-07-01 17:37:14.877315206,20.1,82.1,0,3.63
sn50v3_kropp,2026-07-01 17:57:14.663430449,19.7,88.2,0,3.636
sn50v3_kropp,2026-07-01 18:17:14.410085027,18.9,89.5,0,3.636
sn50v3_kropp,2026-07-01 18:37:14.188926021,18.4,88.4,0,3.636
sn50v3_kropp,2026-07-01 18:57:13.995006165,17.4,92.1,0,3.636
sn50v3_kropp,2026-07-01 19:17:13.748596927,16.9,90.9,0,3.636
sn50v3_kropp,2026-07-01 19:37:13.538626851,16.5,90.5,0,3.636
sn50v3_kropp,2026-07-01 19:57:13.312247829,15.9,92.2,0,3.636
sn50v3_kropp,2026-07-01 20:17:13.09961577,15.4,92,0,3.63
sn50v3_kropp,2026-07-01 20:37:12.851075017,15.2,93.4,0,3.636
sn50v3_kropp,2026-07-01 20:57:12.615136915,14.9,93.3,0,3.63
sn50v3_kropp,2026-07-01 21:17:12.413414117,14.5,93.9,0,3.63
sn50v3_kropp,2026-07-01 21:37:12.178346617,14.3,94.2,0,3.636
sn50v3_kropp,2026-07-01 21:57:11.96714294,14,94.4,0,3.63
sn50v3_kropp,2026-07-01 22:17:11.746634086,13.8,94.2,0,3.636
sn50v3_kropp,2026-07-01 22:37:11.57867195,13.5,94.2,0,3.63
sn50v3_kropp,2026-07-01 22:57:11.319001391,13.4,94.5,0,3.636
sn50v3_kropp,2026-07-01 23:17:11.072561778,13.1,94.2,0,3.636
sn50v3_kropp,2026-07-01 23:37:10.87437518,12.9,94.8,0,3.63
sn50v3_kropp,2026-07-01 23:57:10.632445938,12.8,94.1,0,3.636
sn50v3_kropp,2026-07-02 00:17:10.435160031,12.4,93.8,0,3.63
sn50v3_kropp,2026-07-02 00:37:10.20518997,12.1,93.9,0,3.63
sn50v3_kropp,2026-07-02 00:57:09.972304968,11.8,93.8,0,3.63
sn50v3_kropp,2026-07-02 01:17:09.781005569,11.7,94.1,0,3.63
sn50v3_kropp,2026-07-02 01:37:09.541989496,11.7,94,0,3.636
sn50v3_kropp,2026-07-02 01:57:09.33356189,11.4,93.8,0,3.63
sn50v3_kropp,2026-07-02 02:17:09.113237542,11.5,94.3,0,3.63
sn50v3_kropp,2026-07-02 02:37:08.891343808,11.6,94.2,0,3.63
sn50v3_kropp,2026-07-02 02:57:08.672515068,11.7,94.3,0,3.63
sn50v3_kropp,2026-07-02 03:17:08.452373237,11.7,94.5,0,3.63
sn50v3_kropp,2026-07-02 03:37:08.230033721,11.8,94.5,0,3.636
sn50v3_kropp,2026-07-02 03:57:08.038987065,12.4,96.3,0,3.63
sn50v3_kropp,2026-07-02 04:17:07.790808845,13.4,96.2,0,3.636
sn50v3_kropp,2026-07-02 04:37:07.573200118,13.9,94.9,0,3.63
sn50v3_kropp,2026-07-02 04:57:07.354205597,14.5,95.5,0,3.63
sn50v3_kropp,2026-07-02 05:37:06.947275562,15.2,95,0,3.63
sn50v3_kropp,2026-07-02 06:17:06.478680593,16.4,92.7,0,3.636
sn50v3_kropp,2026-07-02 06:37:06.255018899,16.9,89.4,0,3.636
sn50v3_kropp,2026-07-02 06:57:06.044417853,17,89.1,0,3.63
sn50v3_kropp,2026-07-02 07:17:05.815781751,17,89.4,0,3.63
sn50v3_kropp,2026-07-02 07:57:05.363370151,17.7,89.4,0,3.63
sn50v3_kropp,2026-07-02 08:17:05.162372727,17.8,90.5,0,3.636
sn50v3_kropp,2026-07-02 08:37:04.915491957,17.9,89.2,0,3.63
sn50v3_kropp,2026-07-02 08:57:04.69671894,18,87.4,0,3.63
sn50v3_kropp,2026-07-02 09:17:04.469868457,18.5,85.4,0,3.63
sn50v3_kropp,2026-07-02 09:37:04.256459714,18.8,82.7,0,3.63
sn50v3_kropp,2026-07-02 09:57:04.014381681,19.1,82.3,0,3.63
sn50v3_kropp,2026-07-02 10:17:03.814217522,18.9,86,0,3.636
sn50v3_kropp,2026-07-02 10:37:03.603511369,17.7,92,0,3.63
sn50v3_kropp,2026-07-02 10:57:03.378190639,17,97.5,0,3.63
sn50v3_kropp,2026-07-02 11:17:03.130155865,16.7,99.7,0,3.636
sn50v3_kropp,2026-07-02 11:37:02.923258878,16.8,100,0,3.636
sn50v3_kropp,2026-07-02 11:57:02.688087341,16.8,100,0,3.63
sn50v3_kropp,2026-07-02 12:17:02.463117472,17.1,100,0,3.636
sn50v3_kropp,2026-07-02 12:37:02.256011699,16.8,100,0,3.63
sn50v3_kropp,2026-07-02 12:57:02.039166455,16.9,100,0,3.63
sn50v3_kropp,2026-07-02 13:17:01.816358272,17.1,100,0,3.63
sn50v3_kropp,2026-07-02 13:37:01.59890643,17.2,100,0,3.63
sn50v3_kropp,2026-07-02 13:57:01.361363977,17.6,98.4,0,3.63
sn50v3_kropp,2026-07-02 14:17:01.135357268,18,97.8,0,3.63
sn50v3_kropp,2026-07-02 14:37:00.915008802,17.5,94.4,0,3.636
sn50v3_kropp,2026-07-02 14:57:00.696165586,17.2,94.6,0,3.63
sn50v3_kropp,2026-07-02 15:17:00.485986025,18,92.6,0,3.636
sn50v3_kropp,2026-07-02 15:37:00.264528041,17.4,92.8,0,3.636
sn50v3_kropp,2026-07-02 16:16:59.789650209,17.3,85.9,0,3.636
sn50v3_kropp,2026-07-02 16:36:59.580109399,17.4,83.9,0,3.63
sn50v3_kropp,2026-07-02 16:56:59.351836162,17.4,87.3,0,3.636
sn50v3_kropp,2026-07-02 17:16:59.133375695,17.1,88.4,0,3.636
sn50v3_kropp,2026-07-02 17:36:58.913426654,16.7,88.7,0,3.63
sn50v3_kropp,2026-07-02 17:56:58.693201104,17,82.2,0,3.636
sn50v3_kropp,2026-07-02 18:16:58.452746475,16.9,80,0,3.63
sn50v3_kropp,2026-07-02 18:36:58.259718432,16.7,80.4,0,3.63
sn50v3_kropp,2026-07-02 18:56:58.012681674,16.4,81.3,0,3.63
sn50v3_kropp,2026-07-02 19:36:57.56961355,16,79.4,0,3.63
sn50v3_kropp,2026-07-02 19:56:57.35558471,15.8,81,0,3.636
sn50v3_kropp,2026-07-02 20:16:57.130806725,15.6,81.5,0,3.636
sn50v3_kropp,2026-07-02 20:36:56.921421925,15.5,80,0,3.636
sn50v3_kropp,2026-07-02 20:56:56.697597393,15.3,80,0,3.636
sn50v3_kropp,2026-07-02 21:16:56.472290397,15.3,80.4,0,3.636
sn50v3_kropp,2026-07-02 21:36:56.252072608,14.6,84.5,0,3.636
sn50v3_kropp,2026-07-02 21:56:56.034457353,14.7,82.7,0,3.63
sn50v3_kropp,2026-07-02 22:16:55.809762704,14.6,79.3,0,3.636
sn50v3_kropp,2026-07-02 22:36:55.59567578,14.6,77.4,0,3.63
sn50v3_kropp,2026-07-02 22:56:55.371615074,14.5,80.1,0,3.63
sn50v3_kropp,2026-07-02 23:16:55.158158568,14.7,80.3,0,3.63
sn50v3_kropp,2026-07-02 23:56:54.725002619,14.7,78.8,0,3.63
sn50v3_kropp,2026-07-03 00:16:54.503583787,14.9,76.3,0,3.636
sn50v3_kropp,2026-07-03 00:36:54.284641562,14.8,75.9,0,3.636
sn50v3_kropp,2026-07-03 00:56:54.063727562,14.7,77.1,0,3.63
sn50v3_kropp,2026-07-03 01:16:53.811161561,14.6,77.5,0,3.636
sn50v3_kropp,2026-07-03 01:36:53.614480677,14.2,83.6,0,3.636
sn50v3_kropp,2026-07-03 01:56:53.396579464,14.2,81.3,0,3.63
sn50v3_kropp,2026-07-03 02:16:53.152110328,14.4,78.7,0,3.636
sn50v3_kropp,2026-07-03 02:36:52.952424829,14.5,74.7,0,3.63
sn50v3_kropp,2026-07-03 03:16:52.494824491,14.3,75.3,0,3.636
sn50v3_kropp,2026-07-03 03:36:52.272663022,14.6,75,0,3.63
sn50v3_kropp,2026-07-03 03:56:52.074367929,14.5,74,0,3.636
sn50v3_kropp,2026-07-03 04:16:51.859168137,14.4,70.9,0,3.636
sn50v3_kropp,2026-07-03 04:36:51.642575454,14.6,71.9,0,3.63
sn50v3_kropp,2026-07-03 04:56:51.421523416,14.6,72.1,0,3.63
sn50v3_kropp,2026-07-03 05:16:51.182541208,14.9,70.4,0,3.636
sn50v3_kropp,2026-07-03 05:36:50.979226996,15.2,69.7,0,3.63
sn50v3_kropp,2026-07-03 05:56:50.729225308,15,69.7,0,3.63
sn50v3_kropp,2026-07-03 06:16:50.529056821,15.1,67.6,0,3.636
sn50v3_kropp,2026-07-03 06:36:50.293394327,15.9,67.8,0,3.63
sn50v3_kropp,2026-07-03 06:56:50.08901817,15.9,65.7,0,3.636
sn50v3_kropp,2026-07-03 07:16:49.859409169,16.3,67,0,3.636
